Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX43,OUT027,217.9775936
FDS12,OUT049,128.5806276
DRK01,OUT027,205.6309984
FDN25,OUT017,199.8944656
FDB60,OUT046,73.730692
FDQ13,OUT017,208.0904636
DRK13,OUT045,131.2717912
DRF25,OUT018,1024.073638
NCD42,OUT019,80.242216
FDW25,OUT045,77.3379964
NCV29,OUT027,218.4782752
NCK42,OUT035,699.4934748
DRJ13,OUT027,205.6309984
DRD15,OUT017,211.0958848
FDM27,OUT045,121.1649472
FDZ50,OUT018,1067.694191
FDC04,OUT046,74.63618
FDF50,OUT049,80.3913552
FDP15,OUT045,131.5740644
FDK46,OUT035,645.1602
FDZ56,OUT018,904.2469488
FDY60,OUT049,73.1328036
FDB10,OUT035,526.667774
FDR57,OUT045,70.2592108
FDU58,OUT049,73.47103
FDH02,OUT046,76.7427712
FDP48,OUT013,187.6077924
FDI46,OUT035,582.5909792
FDW56,OUT013,201.2526976
NCM19,OUT010,73.6254956
FDS50,OUT027,208.0238836
FDK24,OUT013,211.6231984
FDO36,OUT017,238.0128472
FDK45,OUT027,210.8069276
NCL05,OUT045,76.7973668
FDL32,OUT018,1034.767718
FDA28,OUT049,76.7574188
FDY36,OUT018,987.8887396
FDP32,OUT018,1036.252452
FDL50,OUT046,76.7427712
DRC24,OUT049,73.7266972
NCS18,OUT017,216.5953928
FDD16,OUT017,198.4896276
NCV18,OUT013,202.7547424
FDX07,OUT046,91.9176848
NCZ05,OUT027,218.4782752
NCI31,OUT013,211.09189
FDK14,OUT049,80.3913552
NCR06,OUT045,72.1554092
NCF54,OUT049,75.648196
DRG23,OUT010,131.2038796
FDD53,OUT046,76.3219856
NCM31,OUT027,206.2422028
FDT16,OUT017,190.0499468
FDR40,OUT035,671.59246
DRG25,OUT017,208.0478524
FDT10,OUT035,636.7125296
FDY32,OUT013,220.6208196
FDN50,OUT035,669.182264
FDZ35,OUT019,74.4537508
NCP54,OUT045,72.1554092
NCD07,OUT035,699.4934748
FDS02,OUT018,997.5694716
DRN59,OUT018,997.3311152
DRB24,OUT013,193.8103852
FDP37,OUT027,205.971888
DRB01,OUT018,1058.902968
FDR47,OUT046,121.0544244
NCM31,OUT010,131.1000148
NCF06,OUT027,219.5888296
NCV17,OUT027,218.4782752
FDS10,OUT049,74.8452412
FDN52,OUT035,615.5627268
FDZ48,OUT013,213.016052
FDJ48,OUT049,74.456414
DRB13,OUT027,204.314046
FDV59,OUT017,212.5886084
FDL32,OUT035,604.826036
FDZ12,OUT035,603.74744
NCR06,OUT027,219.5888296
FDP51,OUT017,256.5247504
FDY22,OUT013,248.3553844
FDZ38,OUT049,74.989054
NCO54,OUT035,699.4934748
FDR23,OUT035,633.0453032
FDM38,OUT049,124.897422
FDS25,OUT013,224.0456948
FDZ22,OUT013,227.1150328
FDZ20,OUT019,95.1188512
FDD45,OUT010,138.8179684
FDN03,OUT049,75.4125028
NCW30,OUT046,75.0582972
FDY24,OUT027,221.2573244
FDJ26,OUT019,124.897422
FDM15,OUT049,75.4125028
NCW54,OUT027,201.630872
FDA23,OUT045,71.5455364
FDA39,OUT019,76.2594004
FDZ12,OUT017,244.002384
NCB42,OUT046,80.5032096
FDL16,OUT046,124.9253856
FDO24,OUT019,74.456414
NCP42,OUT046,75.0582972
FDR19,OUT018,1034.767718
DRL01,OUT045,113.9223748
FDV37,OUT046,118.3099968
FDI41,OUT010,123.4486412
FDF58,OUT049,74.8452412
NCF43,OUT018,873.4843256
FDN02,OUT049,103.99796
NCP41,OUT035,685.2000804
NCY17,OUT027,216.4609012
FDL58,OUT027,234.5560136
NCA30,OUT027,201.630872
FDE46,OUT018,940.928534
FDY38,OUT035,606.8620524
NCH29,OUT027,218.4782752
FDO20,OUT045,130.3077128
FDP44,OUT018,1034.767718
FDM02,OUT027,194.5827132
FDJ14,OUT027,205.83207
FDH04,OUT010,76.6362432
DRK23,OUT046,72.685386
NCW05,OUT046,125.8375316
FDF12,OUT049,128.5806276
FDL51,OUT019,121.2448432
FDN03,OUT018,1021.955062
DRJ37,OUT049,73.7266972
FDM12,OUT019,123.192974
FDA16,OUT045,76.493762
NCB07,OUT017,224.9418616
NCI17,OUT019,129.078646
FDR51,OUT046,117.094246
FDJ55,OUT045,72.17272
NCZ17,OUT013,213.5766556
FDU25,OUT013,198.321846
NCG18,OUT045,72.1554092
DRM11,OUT017,167.754968
FDH16,OUT035,683.4397052
FDZ04,OUT018,973.9615352
NCX53,OUT035,685.2000804
FDX38,OUT027,205.2648084
FDX09,OUT046,73.8651836
NCW05,OUT018,1350.190468
NCS41,OUT017,222.5915876
FDI26,OUT046,78.7055496
NCZ41,OUT027,218.4782752
NCK06,OUT046,75.0582972
FDX23,OUT027,206.025152
NCA42,OUT046,75.0582972
FDC20,OUT049,95.1188512
DRC49,OUT018,1024.073638
FDX01,OUT013,198.321846
FDC08,OUT045,130.3077128
FDC02,OUT017,176.0335252
FDK10,OUT045,70.2592108
DRC24,OUT013,193.8103852
FDW16,OUT019,80.5258468
NCU06,OUT018,976.6873204
DRA59,OUT045,120.7934308
FDR24,OUT019,123.192974
DRL35,OUT018,997.3311152
FDA49,OUT013,198.321846
NCC55,OUT046,75.0582972
DRD24,OUT019,73.7266972
NCE55,OUT049,129.63126
FDT33,OUT045,70.2592108
NCT53,OUT013,209.6790624
FDS26,OUT046,122.1836212
FDL22,OUT018,940.928534
FDP44,OUT017,261.8298448
FDC52,OUT018,997.5694716
FDI53,OUT010,123.4486412
FDZ23,OUT046,75.6242272
NCT18,OUT013,206.3753628
FDR13,OUT046,76.7427712
FDB09,OUT010,138.8179684
FDZ60,OUT013,211.6231984
FDB11,OUT046,100.3919872
FDC10,OUT018,890.1985688
FDW56,OUT035,574.1353192
FDK14,OUT027,209.4846488
DRE27,OUT027,206.2169024
FDA38,OUT017,211.0958848
FDT11,OUT045,71.1500512
FDP15,OUT035,609.533242
FDV27,OUT035,681.6074236
FDS36,OUT027,203.841328
FDY40,OUT027,215.1186484
NCF19,OUT049,75.648196
FDF53,OUT045,121.8826796
FDS14,OUT027,208.0238836
FDE56,OUT046,126.4260988
FDZ19,OUT035,604.4744936
FDZ46,OUT013,213.8629496
FDR16,OUT046,117.8452684
FDG29,OUT018,973.9615352
NCE30,OUT017,230.6690732
FDZ40,OUT046,76.3219856
FDG58,OUT018,976.269198
DRH03,OUT013,199.4856644
FDZ47,OUT045,112.2924964
FDV04,OUT018,1051.950684
FDZ10,OUT018,940.928534
FDG46,OUT017,229.8714448
NCF07,OUT045,72.1554092
FDY44,OUT035,656.1712004
FDB21,OUT013,220.6208196
FDS20,OUT035,667.6948668
FDS49,OUT049,120.9798548
FDX55,OUT027,223.8526128
NCQ02,OUT018,873.4843256
FDR25,OUT013,224.0456948
DRG39,OUT045,72.0701868
FDB46,OUT046,113.7958728
NCC30,OUT018,873.4843256
FDE58,OUT035,645.1602
FDC05,OUT019,124.7829044
FDY15,OUT046,114.9543648
FDG14,OUT046,76.7427712
FDL08,OUT049,95.1188512
FDQ47,OUT013,226.8859976
FDN12,OUT035,603.74744
FDW10,OUT013,222.5609608
FDD02,OUT035,680.3690356
FDX35,OUT010,116.5909012
FDT35,OUT046,112.8917164
DRN47,OUT019,77.1635568
FDB11,OUT010,139.1482052
FDN20,OUT045,94.44373
FDB59,OUT035,645.1602
FDJ58,OUT045,118.4817732
FDU60,OUT046,72.8771364
FDS03,OUT049,120.6735868
FDU40,OUT019,77.9878172
DRH15,OUT049,126.5006684
FDD04,OUT027,206.2169024
FDQ01,OUT046,118.3099968
FDF28,OUT035,671.59246
FDD22,OUT010,130.1812108
FDY19,OUT046,93.6807232
FDN33,OUT035,554.8217928
FDV36,OUT035,680.7578628
FDW01,OUT010,131.8736744
FDJ28,OUT049,77.9878172
FDB17,OUT035,683.4397052
FDM40,OUT049,129.8030364
FDV46,OUT045,71.8158512
FDQ44,OUT049,95.1188512
NCD42,OUT046,80.5032096
DRH37,OUT046,73.27129
FDR10,OUT018,940.928534
NCD06,OUT027,201.630872
FDI53,OUT046,117.8452684
FDG16,OUT035,615.8197256
DRB25,OUT046,76.9505008
FDY09,OUT046,73.8651836
FDX48,OUT045,70.0301756
FDC03,OUT010,119.8320156
FDT47,OUT035,724.6953364
FDW44,OUT027,220.8977924
FDT24,OUT017,258.3064312
FDT12,OUT019,73.1328036
NCS38,OUT035,585.6403432
FDO39,OUT035,610.918106
FDA13,OUT046,117.0849248
FDO48,OUT035,669.2341964
DRJ01,OUT017,245.4391804
FDD53,OUT018,973.9615352
NCT05,OUT049,80.242216
FDQ51,OUT045,72.17272
FDU60,OUT013,187.6077924
FDC59,OUT046,99.7155344
FDP36,OUT035,602.9764436
NCM19,OUT017,207.8201488
FDL16,OUT035,615.8197256
FDE50,OUT018,1016.539445
NCR18,OUT013,206.3753628
NCD30,OUT035,699.4934748
FDH31,OUT013,183.5317648
FDD56,OUT019,132.4422676
FDC47,OUT049,127.3369132
FDZ21,OUT045,70.2592108
FDM01,OUT049,123.0504928
FDF24,OUT013,187.6077924
FDW23,OUT017,244.002384
FDY52,OUT018,973.9615352
DRH37,OUT027,205.6309984
DRO47,OUT027,206.151654
FDR25,OUT049,124.897422
FDQ24,OUT027,196.5561444
DRJ51,OUT018,1067.466487
NCU06,OUT035,623.1342044
NCV18,OUT018,976.6873204
NCC06,OUT027,219.5888296
FDZ01,OUT018,1016.539445
FDT14,OUT017,255.9508308
FDD11,OUT019,102.4919204
FDN09,OUT017,237.62402
NCO18,OUT010,72.7200076
FDZ50,OUT045,110.4868468
FDS44,OUT013,232.4068112
FDI36,OUT045,70.0301756
FDA26,OUT010,119.8320156
NCY53,OUT049,80.242216
FDF32,OUT049,96.148178
FDF59,OUT010,139.1482052
FDB20,OUT046,93.6807232
DRH11,OUT035,631.7070452
FDT03,OUT049,76.2594004
NCH06,OUT035,585.6403432
FDR55,OUT049,132.4422676
FDI10,OUT035,554.8217928
FDZ12,OUT045,131.5714012
FDM12,OUT049,75.4631036
DRB25,OUT045,71.0528444
NCS41,OUT013,209.6790624
NCT53,OUT049,80.242216
NCD55,OUT013,206.3753628
FDY08,OUT049,132.4422676
NCP55,OUT049,74.83592
FDA33,OUT013,227.1150328
FDQ33,OUT013,239.7386008
FDE45,OUT027,223.8526128
FDT26,OUT013,177.1880224
NCV53,OUT049,80.242216
FDK60,OUT027,221.2573244
NCJ29,OUT046,80.5032096
FDI15,OUT045,129.0972884
FDX21,OUT013,239.7386008
FDV49,OUT019,80.3913552
DRO59,OUT046,76.2567372
FDZ14,OUT045,70.5748
FDP32,OUT027,217.9775936
FDC33,OUT017,179.5209856
FDT14,OUT010,119.8320156
NCN54,OUT027,219.5888296
FDR57,OUT027,225.193534
DRK12,OUT046,73.27129
FDX52,OUT049,76.7574188
FDX08,OUT010,94.9510696
FDP10,OUT010,130.1812108
NCP50,OUT045,71.9250424
NCL06,OUT013,188.35482
FDP25,OUT013,198.321846
FDE53,OUT013,186.870086
FDL27,OUT017,201.9224924
FDC35,OUT049,137.5569432
DRJ47,OUT010,112.1646628
FDD16,OUT018,973.9615352
NCN42,OUT049,75.648196
FDC38,OUT027,204.2234972
NCO07,OUT045,71.9250424
FDQ20,OUT049,95.1188512
FDI32,OUT046,132.7192404
FDN20,OUT010,94.9510696
DRJ51,OUT027,206.2169024
FDU08,OUT045,94.44373
DRN37,OUT019,127.7443828
FDD05,OUT010,78.4032764
FDW15,OUT046,75.4444612
FDI52,OUT046,124.9253856
DRM11,OUT049,77.1635568
NCO06,OUT045,132.4928684
FDU38,OUT049,126.5006684
FDU59,OUT018,1075.282979
FDJ10,OUT046,113.7958728
FDM13,OUT049,74.456414
NCJ30,OUT019,129.63126
FDM45,OUT018,976.269198
FDP36,OUT045,121.0850512
NCD30,OUT010,72.7200076
FDN48,OUT017,206.724242
FDY32,OUT049,136.8778272
FDU47,OUT046,112.8917164
FDF17,OUT019,101.6570072
FDP34,OUT017,277.5547092
FDA47,OUT049,123.192974
DRD27,OUT027,208.0238836
FDW38,OUT045,119.1302624
FDZ15,OUT019,74.989054
FDZ03,OUT027,214.8296912
NCN19,OUT049,74.83592
FDG02,OUT035,680.3690356
FDS31,OUT035,656.1712004
FDW43,OUT019,92.799204
FDZ47,OUT010,121.6696236
FDO57,OUT017,277.5547092
NCL07,OUT013,195.7931376
NCV42,OUT013,206.3753628
FDP40,OUT017,190.0499468
FDP48,OUT019,117.1568312
FDH21,OUT017,212.6658412
NCP02,OUT049,75.648196
FDK24,OUT049,74.456414
FDC41,OUT045,132.6553236
FDF08,OUT017,217.1986076
FDO49,OUT017,199.8944656
FDS56,OUT027,220.8977924
FDX46,OUT018,941.3852728
FDQ07,OUT013,232.4068112
FDC32,OUT010,138.8179684
FDT21,OUT019,74.8452412
FDG58,OUT045,118.4817732
FDW14,OUT049,73.6854176
DRA12,OUT027,205.6309984
FDV27,OUT013,183.5317648
DRD25,OUT013,203.7854008
DRF48,OUT027,205.6309984
FDX24,OUT017,206.724242
DRJ51,OUT046,122.1836212
FDE45,OUT045,94.44373
FDE14,OUT046,76.7427712
FDG53,OUT045,76.493762
FDT08,OUT046,93.6807232
DRC27,OUT027,208.0238836
FDG20,OUT035,604.826036
FDC21,OUT046,91.9176848
FDV31,OUT018,1036.252452
FDB58,OUT045,70.2592108
FDV23,OUT046,121.0544244
FDA25,OUT019,124.897422
FDC15,OUT046,122.1836212
FDU47,OUT049,118.266054
FDE23,OUT013,202.6468828
FDS08,OUT013,218.68201
FDW03,OUT027,201.4670852
FDJ60,OUT018,996.988894
FDM34,OUT017,223.868592
FDW33,OUT013,239.7386008
FDZ40,OUT013,186.870086
FDE33,OUT018,917.6681452
NCC06,OUT010,72.7200076
FDU11,OUT046,121.0544244
FDL44,OUT017,224.7461164
NCZ29,OUT017,209.201018
FDG28,OUT010,76.6362432
FDL12,OUT018,1061.800529
FDD52,OUT017,255.9508308
FDO15,OUT013,183.5317648
NCN29,OUT027,218.4782752
FDW36,OUT013,195.4136316
FDB21,OUT046,132.7192404
FDZ28,OUT013,179.3944836
FDY10,OUT035,645.1602
DRG39,OUT017,211.0958848
FDN28,OUT013,179.3944836
FDV15,OUT035,609.533242
DRI13,OUT035,699.7411524
FDH20,OUT046,91.9176848
FDY51,OUT013,208.2475924
FDE16,OUT013,186.870086
FDX40,OUT018,1033.08058
FDC48,OUT018,987.8887396
FDS14,OUT046,74.63618
FDX56,OUT017,282.672048
FDI10,OUT046,105.908806
FDI14,OUT013,210.1411276
DRM48,OUT013,209.7509688
NCH07,OUT027,201.630872
FDY26,OUT013,191.8462752
FDD02,OUT027,209.4846488
FDM12,OUT046,74.8785312
DRF01,OUT010,131.0747144
FDV36,OUT046,73.730692
DRI59,OUT013,196.8783916
FDV03,OUT018,1012.250362
FDO39,OUT017,196.331104
NCB07,OUT018,976.6873204
FDH38,OUT027,209.4846488
FDZ13,OUT035,603.6196064
NCZ30,OUT046,75.0582972
NCA06,OUT035,585.6403432
FDB04,OUT049,73.6854176
FDN50,OUT013,191.157838
NCG06,OUT049,75.648196
NCY17,OUT018,1350.190468
FDC23,OUT046,100.3919872
FDK33,OUT049,74.8452412
FDR03,OUT049,75.4125028
FDZ07,OUT045,130.3077128
FDO38,OUT013,192.4388372
FDS59,OUT046,74.5256572
DRM11,OUT019,128.6019332
FDX52,OUT027,194.9888512
DRJ35,OUT018,997.3311152
NCP53,OUT046,80.5032096
FDW15,OUT019,123.5778064
DRI47,OUT045,73.8731732
DRZ11,OUT035,629.740272
FDS02,OUT013,226.8220808
DRD49,OUT018,1058.902968
FDW38,OUT049,121.2448432
FDR21,OUT019,127.3369132
FDE40,OUT013,226.8220808
FDI02,OUT045,123.1716684
FDQ04,OUT045,76.493762
FDY14,OUT017,193.2457868
NCT54,OUT046,125.1783896
DRD25,OUT017,239.9916048
DRE01,OUT045,131.2717912
FDJ12,OUT010,71.6946756
NCZ05,OUT049,80.242216
DRB25,OUT019,127.7443828
NCC31,OUT045,72.1554092
FDM16,OUT045,74.862552
DRG11,OUT049,128.6019332
FDV24,OUT027,206.7215788
FDV43,OUT046,128.1691632
FDG05,OUT018,1051.950684
FDV23,OUT010,74.3139328
FDI58,OUT018,869.521484
FDQ11,OUT017,176.057494
FDC05,OUT027,215.1186484
FDF40,OUT013,191.8462752
FDU02,OUT018,1067.466487
FDT32,OUT013,210.7177104
NCF06,OUT017,216.5953928
FDT46,OUT013,227.1150328
FDR58,OUT010,72.6134796
FDY04,OUT046,75.8905472
FDT58,OUT045,130.1625684
FDE46,OUT049,74.8452412
DRH11,OUT017,246.5603876
DRI51,OUT046,74.63618
FDC35,OUT017,250.0838012
FDP45,OUT035,636.7125296
FDC45,OUT017,224.7461164
FDU01,OUT045,74.5642736
FDJ53,OUT010,133.6433708
FDJ46,OUT017,237.62402
FDX07,OUT013,210.7177104
NCI30,OUT049,75.648196
FDE47,OUT027,221.5129916
FDV48,OUT045,70.0301756
FDN16,OUT019,124.7829044
FDM52,OUT013,186.870086
FDA32,OUT027,223.8526128
FDH05,OUT017,241.3578264
FDW25,OUT010,78.9252636
FDQ09,OUT046,73.8651836
NCM17,OUT010,132.2185588
DRM59,OUT046,76.2567372
FDV47,OUT027,212.5579816
DRE15,OUT035,671.4806056
FDS25,OUT010,123.426004
NCZ05,OUT018,1318.872567
NCV05,OUT019,80.242216
DRM37,OUT046,124.5831644
FDV58,OUT027,240.4283696
FDN22,OUT027,225.193534
NCO06,OUT049,129.63126
FDT56,OUT019,132.4422676
FDM02,OUT013,207.2555504
FDA09,OUT046,113.7958728
NCC06,OUT035,699.4934748
NCL54,OUT049,129.63126
NCB55,OUT017,230.6690732
FDB12,OUT017,258.3064312
NCA54,OUT049,75.648196
NCS38,OUT049,129.63126
FDC02,OUT049,79.9386112
FDK44,OUT019,136.8778272
FDE16,OUT035,683.4397052
NCS05,OUT035,685.2000804
FDZ59,OUT045,121.0850512
FDI20,OUT017,224.7461164
FDQ14,OUT046,74.63618
FDF53,OUT017,241.3578264
FDW25,OUT017,208.0904636
NCQ43,OUT010,131.1000148
FDX52,OUT013,179.3944836
FDE28,OUT045,121.8826796
FDN15,OUT017,201.9224924
FDO28,OUT017,180.158822
FDQ33,OUT045,130.1625684
FDM22,OUT010,73.5322836
FDJ03,OUT017,202.7933588
FDI16,OUT045,121.8826796
FDI09,OUT027,223.036342
FDX55,OUT013,218.68201
FDS23,OUT027,212.0346628
DRC12,OUT045,70.3524228
FDH41,OUT049,77.9878172
FDN01,OUT013,190.2683292
FDV55,OUT045,94.44373
NCJ19,OUT013,211.1531436
NCY29,OUT010,132.2185588
FDP03,OUT018,1021.955062
FDZ52,OUT045,132.6553236
FDH31,OUT010,74.0476128
FDQ19,OUT018,917.6681452
FDS15,OUT035,610.918106
FDN32,OUT017,224.7461164
FDH32,OUT049,140.3959144
FDF33,OUT017,212.6658412
FDJ22,OUT046,73.8651836
FDG56,OUT010,130.69654
FDC05,OUT046,117.8452684
FDK09,OUT013,239.7386008
NCV29,OUT045,76.7973668
NCC43,OUT019,129.63126
NCA42,OUT049,75.648196
FDC10,OUT046,74.3312436
FDC16,OUT013,191.8462752
NCL17,OUT013,196.9942408
FDA51,OUT035,606.8620524
FDW01,OUT017,208.0904636
NCF30,OUT045,132.4928684
FDN49,OUT013,224.0377052
FDY20,OUT045,130.3077128
FDC15,OUT045,129.0972884
FDY24,OUT046,116.7094136
NCG43,OUT017,216.5953928
FDA48,OUT013,211.6231984
NCF55,OUT017,216.5953928
FDL38,OUT049,77.9665116
NCQ29,OUT018,1350.190468
FDC34,OUT017,283.8358664
FDP36,OUT027,203.841328
FDN50,OUT010,76.493762
FDO23,OUT049,124.9626704
FDT56,OUT013,232.4068112
FDT13,OUT027,209.4846488
FDZ03,OUT013,221.4823648
FDQ03,OUT010,121.5910592
FDU44,OUT045,91.7592244
FDD03,OUT049,118.4378304
NCH30,OUT013,174.5687652
FDS60,OUT010,73.2459896
FDG08,OUT046,126.4260988
FDX38,OUT017,206.524502
FDD22,OUT017,277.5547092
FDW51,OUT013,219.2585928
FDL09,OUT017,283.8358664
FDZ60,OUT045,131.5714012
NCH07,OUT046,125.1783896
NCQ41,OUT049,80.242216
FDW04,OUT049,76.7574188
FDI08,OUT027,193.0966476
FDR19,OUT019,132.4422676
FDV13,OUT046,76.7427712
FDB52,OUT017,211.0958848
FDZ48,OUT027,201.4790696
NCO14,OUT049,75.648196
FDZ50,OUT013,221.4104584
FDN27,OUT019,77.1502408
FDQ60,OUT013,223.7793748
FDR49,OUT017,241.8025808
DRJ35,OUT027,208.0611684
DRI49,OUT017,245.4391804
FDB47,OUT017,227.7688484
FDP37,OUT010,131.1080044
FDR26,OUT049,74.989054
FDY31,OUT019,135.476984
FDC11,OUT045,139.545022
DRP47,OUT035,700.8623596
NCY54,OUT018,976.6873204
FDR27,OUT046,117.094246
FDQ21,OUT019,74.8452412
NCQ29,OUT035,605.9166164
FDJ02,OUT046,76.7427712
FDE21,OUT018,904.2469488
FDM39,OUT046,74.63618
FDZ01,OUT017,200.6934256
NCB19,OUT018,976.6873204
FDU03,OUT046,117.094246
FDP27,OUT049,128.7683832
DRF01,OUT045,131.2717912
FDM03,OUT049,128.7683832
FDV01,OUT046,118.3099968
FDS16,OUT046,76.3113328
FDO45,OUT035,636.7125296
NCX06,OUT035,699.4934748
FDP13,OUT046,118.3099968
NCR38,OUT018,976.6873204
FDA01,OUT013,191.157838
FDT26,OUT017,179.8006216
FDD44,OUT027,227.0258156
FDB26,OUT013,191.157838
FDP45,OUT019,73.47103
NCP55,OUT046,73.8758364
FDT23,OUT017,247.91063
FDO51,OUT045,72.17272
FDA44,OUT046,93.6807232
NCJ31,OUT018,1065.596921
FDX37,OUT045,77.3379964
NCD18,OUT049,75.648196
FDN40,OUT027,201.1475012
FDL33,OUT017,277.5547092
DRF48,OUT035,699.7411524
FDW08,OUT035,604.4744936
FDX39,OUT018,1021.955062
FDB38,OUT049,77.9665116
FDY46,OUT018,940.928534
NCB06,OUT049,129.078646
FDA34,OUT035,670.8787224
FDA35,OUT045,70.0301756
FDQ07,OUT035,604.826036
FDU32,OUT045,94.44373
FDU26,OUT013,191.8462752
FDU13,OUT010,131.8736744
FDO09,OUT035,554.8217928
FDW03,OUT019,75.4125028
FDB38,OUT013,191.157838
FDL26,OUT010,131.8736744
NCN43,OUT045,71.9250424
FDH08,OUT045,94.44373
NCC31,OUT019,75.648196
FDH14,OUT035,669.182264
FDL40,OUT017,198.4896276
FDD20,OUT035,667.6948668
NCV53,OUT035,685.2000804
FDD16,OUT045,76.493762
FDP24,OUT035,603.74744
FDQ25,OUT045,74.5642736
FDM38,OUT035,603.6196064
NCT18,OUT010,132.8084576
FDM34,OUT049,75.7533924
DRH37,OUT010,71.8411516
NCE07,OUT013,206.3753628
FDG12,OUT013,187.6077924
FDB59,OUT010,73.5389416
FDS10,OUT018,940.928534
FDN21,OUT010,73.5389416
FDM02,OUT045,108.3682712
FDO44,OUT049,136.8778272
NCN17,OUT017,222.5915876
FDH16,OUT018,973.9615352
FDL44,OUT046,93.6807232
FDY47,OUT017,205.7481792
DRI39,OUT046,122.1836212
NCX54,OUT018,873.4843256
FDE59,OUT046,100.3919872
FDO46,OUT045,70.2592108
DRE13,OUT046,73.27129
FDW14,OUT013,191.8462752
FDF35,OUT046,133.9736076
FDO50,OUT019,128.918854
DRF49,OUT017,196.1260376
FDT60,OUT049,120.6323072
FDP38,OUT045,77.3379964
FDA31,OUT027,217.9775936
FDY52,OUT010,78.4032764
FDD03,OUT027,200.6028768
FDN52,OUT018,1051.950684
FDU20,OUT010,92.120088
FDD22,OUT035,554.5088668
NCB55,OUT019,129.63126
FDN27,OUT045,72.991654
FDD16,OUT013,186.870086
FDW48,OUT046,73.730692
DRN35,OUT045,75.5243572
FDX25,OUT049,128.918854
DRD49,OUT049,127.7443828
FDE21,OUT019,95.1188512
FDN44,OUT035,667.6948668
DRC01,OUT049,73.1221508
NCK30,OUT046,75.0582972
FDU39,OUT013,190.172454
FDB49,OUT013,187.6077924
FDS12,OUT045,131.5714012
FDR57,OUT018,941.3852728
FDX22,OUT027,225.193534
FDC60,OUT013,223.7793748
NCE42,OUT049,75.648196
NCK42,OUT049,75.648196
DRE01,OUT017,245.4391804
FDE57,OUT018,904.2469488
DRK59,OUT019,77.1635568
FDB10,OUT027,209.4633432
FDQ25,OUT046,76.7427712
FDY26,OUT017,206.524502
FDG28,OUT049,76.7574188
FDM14,OUT049,80.3913552
NCH29,OUT049,80.242216
FDD48,OUT049,74.456414
FDC17,OUT045,76.493762
DRH49,OUT027,205.6309984
FDN44,OUT018,904.2469488
FDC29,OUT045,74.862552
DRK01,OUT019,127.7443828
FDD48,OUT017,206.724242
FDB59,OUT013,227.1150328
FDY45,OUT010,73.5389416
FDX60,OUT035,603.74744
FDT09,OUT010,71.9064
DRB24,OUT018,1024.073638
FDL13,OUT035,669.2341964
FDN16,OUT035,671.59246
FDK57,OUT013,234.6092776
FDO22,OUT027,225.193534
FDC57,OUT010,130.69654
FDZ13,OUT027,219.9483616
FDW27,OUT013,219.2585928
FDX10,OUT049,73.47103
FDY08,OUT018,1034.767718
FDA49,OUT017,208.0904636
FDC32,OUT018,1036.252452
FDO04,OUT035,683.4397052
NCZ54,OUT013,202.7547424
FDY40,OUT045,74.862552
FDW36,OUT045,71.5455364
FDE11,OUT017,265.1268864
DRE37,OUT045,131.2717912
NCK19,OUT017,244.7920228
FDT19,OUT035,604.826036
FDE56,OUT045,130.3077128
FDZ57,OUT010,71.9064
FDB35,OUT035,658.8730168
FDF09,OUT010,94.9510696
FDO34,OUT046,73.8651836
FDA55,OUT046,91.9176848
NCM18,OUT035,585.6403432
FDJ20,OUT019,132.4422676
DRQ35,OUT019,104.2949068
FDG02,OUT013,198.321846
NCU29,OUT018,1318.872567
FDL27,OUT027,201.0955688
NCA54,OUT035,699.4934748
FDJ32,OUT035,667.6948668
FDB21,OUT019,136.8778272
FDR46,OUT035,554.5088668
FDZ32,OUT046,91.9176848
DRF36,OUT017,208.0478524
NCU54,OUT017,230.6690732
NCI31,OUT017,244.7920228
DRA59,OUT035,629.740272
NCC55,OUT045,72.1554092
FDE44,OUT018,1036.252452
NCN26,OUT018,873.4843256
FDC11,OUT049,137.5569432
FDV24,OUT035,680.7578628
FDR40,OUT019,76.7574188
NCQ17,OUT049,129.078646
FDC46,OUT045,130.1625684
NCM18,OUT046,125.1783896
FDK16,OUT046,124.9253856
FDI28,OUT017,198.4896276
FDS11,OUT018,1023.889877
DRD13,OUT046,73.27129
FDL36,OUT035,603.74744
FDI27,OUT013,191.8462752
FDJ53,OUT019,129.8030364
FDS44,OUT045,91.7592244
FDE28,OUT046,117.8452684
FDQ33,OUT018,984.8353808
FDB37,OUT017,199.8944656
FDQ31,OUT045,91.7592244
NCQ05,OUT046,80.5032096
FDE10,OUT013,248.3553844
FDF38,OUT017,200.6934256
FDE50,OUT019,77.9665116
DRG37,OUT010,72.6947072
NCH06,OUT049,125.5991752
FDY14,OUT045,72.1354352
FDO27,OUT017,256.5247504
FDQ19,OUT049,92.799204
FDZ26,OUT019,121.2448432
FDN51,OUT013,183.5317648
FDK20,OUT035,656.1712004
FDD40,OUT018,997.5694716
DRI25,OUT018,1024.073638
FDH56,OUT017,217.1986076
FDI36,OUT027,203.841328
DRH11,OUT018,1063.632811
NCV18,OUT017,230.6690732
DRI01,OUT049,73.7266972
DRE48,OUT049,73.7266972
FDS51,OUT035,691.1257004
FDM38,OUT017,256.9082512
FDB60,OUT027,206.025152
FDY58,OUT035,645.1602
FDY22,OUT045,118.4817732
FDF11,OUT027,219.694026
FDZ51,OUT035,681.6074236
FDQ45,OUT017,229.8714448
FDF17,OUT035,683.4397052
